Name,Team,player,HR,R,RBI,SB,OBP,W,SV,HLD,SO,WHIP,ERA,ADP,MinDP,MaxDP,C,1B,2B,3B,SS,INF,OF,UT,P
Ronald Acuña Jr.,ATL,Ronald Acuna Jr. (ATL),38,126,100,52,0.408,0,0,0,0,0,0,1.04,1,3,0,0,0,0,0,0,1,1,0
Mookie Betts,LAD,Mookie Betts (LAD),32,104,98,13,0.381,0,0,0,0,0,0,4.84,2,11,0,0,1,0,1,1,1,1,0
Aaron Judge,NYY,Aaron Judge (NYY),45,100,109,7,0.399,0,0,0,0,0,0,13.59,8,21,0,0,0,0,0,0,1,1,0
Juan Soto,NYY,Juan Soto (NYY),36,107,96,10,0.415,0,0,0,0,0,0,9.43,3,15,0,0,0,0,0,0,1,1,0
Fernando Tatis Jr.,SDP,Fernando Tatis Jr. (SDP),36,105,100,32,0.361,0,0,0,0,0,0,8.18,4,14,0,0,0,0,0,0,1,1,0
Adley Rutschman,BAL,Adley Rutschman (BAL),18,77,71,3,0.366,0,0,0,0,0,0,54.61,33,81,1,0,0,0,0,0,0,1,0
Corey Seager,TEX,Corey Seager (TEX),32,83,94,2,0.373,0,0,0,0,0,0,30.2,16,51,0,0,0,0,1,1,0,1,0
Bobby Witt Jr.,KCR,Bobby Witt Jr. (KCR),31,107,91,48,0.338,0,0,0,0,0,0,2.68,1,6,0,0,0,0,1,1,0,1,0
Yordan Alvarez,HOU,Yordan Alvarez (HOU),39,96,105,0,0.396,0,0,0,0,0,0,15.83,12,22,0,0,0,0,0,0,1,1,0
Will Smith,LAD,Will Smith (LAD),22,72,74,2,0.363,0,0,0,0,0,0,85.01,49,109,1,0,0,0,0,0,0,1,0
Julio Rodríguez,SEA,Julio Rodriguez (SEA),31,102,87,34,0.35,0,0,0,0,0,0,3.31,2,8,0,0,0,0,0,0,1,1,0
José Ramírez,CLE,Jose Ramirez (CLE),27,93,93,29,0.352,0,0,0,0,0,0,15.75,11,23,0,0,0,1,0,1,0,1,0
Shohei Ohtani,LAD,Shohei Ohtani (LAD),39,108,104,24,0.392,0,0,0,0,0,0,11.48,4,24,0,0,0,0,0,0,0,1,1
Freddie Freeman,LAD,Freddie Freeman (LAD),26,102,95,15,0.387,0,0,0,0,0,0,9.23,3,16,0,1,0,0,0,1,0,1,0
Austin Riley,ATL,Austin Riley (ATL),38,100,107,2,0.355,0,0,0,0,0,0,17.9,13,23,0,0,0,1,0,1,0,1,0
Alex Bregman,HOU,Alex Bregman (HOU),24,88,83,2,0.364,0,0,0,0,0,0,88.09,61,120,0,0,0,1,0,1,0,1,0
Corbin Carroll,ARI,Corbin Carroll (ARI),21,100,74,44,0.358,0,0,0,0,0,0,6.31,2,11,0,0,0,0,0,0,1,1,0
Rafael Devers,BOS,Rafael Devers (BOS),36,90,104,4,0.354,0,0,0,0,0,0,22.58,15,35,0,0,0,1,0,1,0,1,0
Gunnar Henderson,BAL,Gunnar Henderson (BAL),25,84,79,12,0.339,0,0,0,0,0,0,29.88,16,42,0,0,0,1,1,1,0,1,0
Mike Trout,LAA,Mike Trout (LAA),35,84,90,3,0.374,0,0,0,0,0,0,57.75,34,85,0,0,0,0,0,0,1,1,0
Francisco Lindor,NYM,Francisco Lindor (NYM),28,90,82,21,0.331,0,0,0,0,0,0,23.93,14,35,0,0,0,0,1,1,0,1,0
Vladimir Guerrero Jr.,TOR,Vladimir Guerrero Jr. (TOR),34,95,102,6,0.369,0,0,0,0,0,0,30.46,13,45,0,1,0,0,0,1,0,1,0
Sean Murphy,ATL,Sean Murphy (ATL),22,64,66,0,0.349,0,0,0,0,0,0,146.67,115,183,1,0,0,0,0,0,0,1,0
William Contreras,MIL,William Contreras (MIL),22,72,76,3,0.341,0,0,0,0,0,0,78.42,61,97,1,0,0,0,0,0,0,1,0
Kyle Tucker,HOU,Kyle Tucker (HOU),29,99,90,23,0.36,0,0,0,0,0,0,6.79,3,11,0,0,0,0,0,0,1,1,0
Trea Turner,PHI,Trea Turner (PHI),22,94,83,33,0.333,0,0,0,0,0,0,12.66,8,19,0,0,0,0,1,1,0,1,0
Bryce Harper,PHI,Bryce Harper (PHI),27,92,89,13,0.387,0,0,0,0,0,0,17.23,10,24,0,1,0,0,0,1,0,1,0
Marcus Semien,TEX,Marcus Semien (TEX),28,94,89,18,0.333,0,0,0,0,0,0,30.12,16,41,0,0,1,0,0,1,0,1,0
Dansby Swanson,CHC,Dansby Swanson (CHC),25,85,85,15,0.334,0,0,0,0,0,0,127.94,90,186,0,0,0,0,1,1,0,1,0
Matt Olson,ATL,Matt Olson (ATL),40,99,106,2,0.366,0,0,0,0,0,0,14.67,9,21,0,1,0,0,0,1,0,1,0
Cal Raleigh,SEA,Cal Raleigh (SEA),26,60,72,1,0.297,0,0,0,0,0,0,143.03,108,185,1,0,0,0,0,0,0,1,0
Matt Chapman,SFG,Matt Chapman (SFG),28,78,81,4,0.333,0,0,0,0,0,0,280.53,192,359,0,0,0,1,0,1,0,1,0
Gleyber Torres,NYY,Gleyber Torres (NYY),25,84,80,14,0.337,0,0,0,0,0,0,73.79,50,105,0,0,1,0,0,1,0,1,0
Ketel Marte,ARI,Ketel Marte (ARI),22,82,84,7,0.351,0,0,0,0,0,0,113.74,84,150,0,0,1,0,0,1,0,1,0
Michael Harris II,ATL,Michael Harris II (ATL),21,89,72,25,0.333,0,0,0,0,0,0,26.03,15,35,0,0,0,0,0,0,1,1,0
Jose Altuve,HOU,Jose Altuve (HOU),23,87,77,12,0.347,0,0,0,0,0,0,40.66,26,66,0,0,1,0,0,1,0,1,0
J.T. Realmuto,PHI,J.T. Realmuto (PHI),21,72,70,17,0.326,0,0,0,0,0,0,76.63,56,102,1,0,0,0,0,0,0,1,0
Jonah Heim,TEX,Jonah Heim (TEX),18,55,61,2,0.303,0,0,0,0,0,0,177.97,140,226,1,0,0,0,0,0,0,1,0
Manny Machado,SDP,Manny Machado (SDP),29,79,89,8,0.336,0,0,0,0,0,0,54.91,37,71,0,0,0,1,0,1,0,1,0
Brandon Nimmo,NYM,Brandon Nimmo (NYM),19,84,69,6,0.362,0,0,0,0,0,0,193.47,155,250,0,0,0,0,0,0,1,1,0
Yandy Díaz,TBR,Yandy Diaz (TBR),19,76,72,3,0.376,0,0,0,0,0,0,134.93,99,184,0,1,0,0,0,1,0,1,0
Willy Adames,MIL,Willy Adames (MIL),28,77,87,7,0.325,0,0,0,0,0,0,186.36,130,232,0,0,0,0,1,1,0,1,0
Francisco Alvarez,NYM,Francisco Alvarez (NYM),22,56,64,2,0.307,0,0,0,0,0,0,147.73,102,186,1,0,0,0,0,0,0,1,0
Bo Bichette,TOR,Bo Bichette (TOR),20,83,78,14,0.33,0,0,0,0,0,0,39.42,26,56,0,0,0,0,1,1,0,1,0
Max Muncy,LAD,Max Muncy (LAD),28,78,80,2,0.352,0,0,0,0,0,0,187.3,123,246,0,0,0,1,0,1,0,1,0
Randy Arozarena,TBR,Randy Arozarena (TBR),26,92,75,31,0.345,0,0,0,0,0,0,43.72,26,59,0,0,0,0,0,0,1,1,0
Ozzie Albies,ATL,Ozzie Albies (ATL),25,90,84,18,0.327,0,0,0,0,0,0,23.41,15,34,0,0,1,0,0,1,0,1,0
Patrick Bailey,SFG,Patrick Bailey (SFG),9,42,42,2,0.294,0,0,0,0,0,0,358.84,294,356,1,0,0,0,0,0,0,1,0
Willson Contreras,STL,Willson Contreras (STL),20,66,64,6,0.357,0,0,0,0,0,0,142.59,111,167,1,0,0,0,0,0,0,1,0
Alejandro Kirk,TOR,Alejandro Kirk (TOR),10,44,44,0,0.34,0,0,0,0,0,0,255.55,180,351,1,0,0,0,0,0,0,1,0
Xander Bogaerts,SDP,Xander Bogaerts (SDP),17,78,74,9,0.34,0,0,0,0,0,0,101.31,70,130,0,0,1,0,1,1,0,1,0
Carlos Correa,MIN,Carlos Correa (MIN),22,71,74,0,0.338,0,0,0,0,0,0,245.39,121,323,0,0,0,0,1,1,0,1,0
Jung Hoo Lee,SFG,Jung Hoo Lee (SFG),11,71,66,7,0.344,0,0,0,0,0,0,230.91,124,301,0,0,0,0,0,0,1,1,0
Andrés Giménez,CLE,Andres Gimenez (CLE),16,79,63,32,0.325,0,0,0,0,0,0,104.31,82,133,0,0,1,0,0,1,0,1,0
Royce Lewis,MIN,Royce Lewis (MIN),23,75,72,16,0.32,0,0,0,0,0,0,48.18,31,70,0,0,0,1,0,1,0,1,0
Pete Alonso,NYM,Pete Alonso (NYM),39,86,102,4,0.339,0,0,0,0,0,0,24.84,15,35,0,1,0,0,0,1,0,1,0
Luis Robert Jr.,CHW,Luis Robert Jr. (CHW),28,84,80,20,0.319,0,0,0,0,0,0,32.72,20,57,0,0,0,0,0,0,1,1,0
Kyle Schwarber,PHI,Kyle Schwarber (PHI),42,92,110,3,0.352,0,0,0,0,0,0,85.23,48,143,0,0,0,0,0,0,1,1,0
Bo Naylor,CLE,Bo Naylor (CLE),15,51,54,7,0.312,0,0,0,0,0,0,175.46,146,240,1,0,0,0,0,0,0,1,0
Oneil Cruz,PIT,Oneil Cruz (PIT),25,80,74,26,0.321,0,0,0,0,0,0,48.14,13,83,0,0,0,0,1,1,0,1,0
Ha-Seong Kim,SDP,Ha-Seong Kim (SDP),15,74,57,24,0.321,0,0,0,0,0,0,87.64,56,127,0,0,1,1,1,1,0,1,0
Anthony Volpe,NYY,Anthony Volpe (NYY),18,76,61,23,0.309,0,0,0,0,0,0,119.59,87,142,0,0,0,0,1,1,0,1,0
Seiya Suzuki,CHC,Seiya Suzuki (CHC),21,79,76,12,0.355,0,0,0,0,0,0,96.76,56,132,0,0,0,0,0,0,1,1,0
J.P. Crawford,SEA,J.P. Crawford (SEA),12,70,56,4,0.34,0,0,0,0,0,0,318.47,190,360,0,0,0,0,1,1,0,1,0
Logan O'Hoppe,LAA,Logan O'Hoppe (LAA),23,63,67,4,0.323,0,0,0,0,0,0,156.93,121,199,1,0,0,0,0,0,0,1,0
Evan Carter,TEX,Evan Carter (TEX),16,76,58,19,0.336,0,0,0,0,0,0,107.21,66,193,0,0,0,0,0,0,1,1,0
Paul Goldschmidt,STL,Paul Goldschmidt (STL),26,86,85,8,0.349,0,0,0,0,0,0,82.92,41,119,0,1,0,0,0,1,0,1,0
Jorge Polanco,SEA,Jorge Polanco (SEA),22,66,66,7,0.323,0,0,0,0,0,0,242.91,158,328,0,0,1,0,0,1,0,1,0
Edouard Julien,MIN,Edouard Julien (MIN),15,70,55,9,0.356,0,0,0,0,0,0,208.45,141,276,0,0,1,0,0,1,0,1,0
Taylor Ward,LAA,Taylor Ward (LAA),21,73,69,6,0.352,0,0,0,0,0,0,221.23,163,295,0,0,0,0,0,0,1,1,0
CJ Abrams,WSN,CJ Abrams (WSN),16,78,60,35,0.304,0,0,0,0,0,0,33.75,19,50,0,0,0,0,1,1,0,1,0
Bryan Reynolds,PIT,Bryan Reynolds (PIT),21,80,82,8,0.348,0,0,0,0,0,0,91.48,70,142,0,0,0,0,0,0,1,1,0
Jazz Chisholm Jr.,MIA,Jazz Chisholm Jr. (MIA),24,80,67,36,0.316,0,0,0,0,0,0,54.7,34,74,0,0,0,0,0,0,1,1,0
Christian Yelich,MIL,Christian Yelich (MIL),17,85,66,24,0.365,0,0,0,0,0,0,74.86,51,95,0,0,0,0,0,0,1,1,0
Brandon Lowe,TBR,Brandon Lowe (TBR),21,58,62,5,0.327,0,0,0,0,0,0,282.95,210,360,0,0,1,0,0,1,0,1,0
Teoscar Hernández,LAD,Teoscar Hernandez (LAD),28,82,85,10,0.323,0,0,0,0,0,0,110.06,76,144,0,0,0,0,0,0,1,1,0
Zach Neto,LAA,Zach Neto (LAA),19,67,64,7,0.319,0,0,0,0,0,0,300.68,224,360,0,0,0,0,1,1,0,1,0
Nico Hoerner,CHC,Nico Hoerner (CHC),7,81,57,33,0.339,0,0,0,0,0,0,65.19,37,92,0,0,1,0,1,1,0,1,0
Elly De La Cruz,CIN,Elly De La Cruz (CIN),20,84,67,39,0.313,0,0,0,0,0,0,21.4,12,33,0,0,0,1,1,1,0,1,0
Luis Arraez,MIA,Luis Arraez (MIA),5,70,66,5,0.365,0,0,0,0,0,0,164.61,110,238,0,0,1,0,0,1,0,1,0
Jeremy Peña,HOU,Jeremy Pena (HOU),14,76,63,17,0.317,0,0,0,0,0,0,236.24,138,318,0,0,0,0,1,1,0,1,0
Isaac Paredes,TBR,Isaac Paredes (TBR),21,62,67,0,0.324,0,0,0,0,0,0,191.6,96,266,0,1,0,1,0,1,0,1,0
Josh Jung,TEX,Josh Jung (TEX),24,71,78,4,0.311,0,0,0,0,0,0,137.35,96,214,0,0,0,1,0,1,0,1,0
Keibert Ruiz,WSN,Keibert Ruiz (WSN),14,51,58,1,0.315,0,0,0,0,0,0,181.76,150,237,1,0,0,0,0,0,0,1,0
Cody Bellinger,CHC,Cody Bellinger (CHC),22,76,74,19,0.325,0,0,0,0,0,0,59.55,23,88,0,1,0,0,0,1,1,1,0
Riley Greene,DET,Riley Greene (DET),17,75,66,9,0.34,0,0,0,0,0,0,147.78,102,178,0,0,0,0,0,0,1,1,0
Jorge Soler,SFG,Jorge Soler (SFG),29,75,83,1,0.343,0,0,0,0,0,0,164.77,109,234,0,0,0,0,0,0,1,1,0
Danny Jansen,TOR,Danny Jansen (TOR),15,37,43,1,0.311,0,0,0,0,0,0,346.64,226,360,1,0,0,0,0,0,0,1,0
Nolan Arenado,STL,Nolan Arenado (STL),23,70,80,4,0.309,0,0,0,0,0,0,105.81,52,140,0,0,0,1,0,1,0,1,0
Cedric Mullins,BAL,Cedric Mullins (BAL),21,79,63,31,0.31,0,0,0,0,0,0,148.14,115,190,0,0,0,0,0,0,1,1,0
Anthony Rendon,LAA,Anthony Rendon (LAA),13,54,49,2,0.352,0,0,0,0,0,0,359.95,301,360,0,0,0,1,0,1,0,1,0
Bryson Stott,PHI,Bryson Stott (PHI),11,73,60,22,0.326,0,0,0,0,0,0,110.72,55,174,0,0,1,0,0,1,0,1,0
Yainer Diaz,HOU,Yainer Diaz (HOU),19,57,65,1,0.31,0,0,0,0,0,0,106.92,85,150,1,0,0,0,0,0,0,1,0
Ke'Bryan Hayes,PIT,Ke'Bryan Hayes (PIT),15,72,67,16,0.321,0,0,0,0,0,0,148.18,115,201,0,0,0,1,0,1,0,1,0
Byron Buxton,MIN,Byron Buxton (MIN),25,63,64,11,0.315,0,0,0,0,0,0,195.03,101,279,0,0,0,0,0,0,0,1,0
Jake Burger,MIA,Jake Burger (MIA),28,71,85,2,0.315,0,0,0,0,0,0,146.43,115,191,0,0,0,1,0,1,0,1,0
George Springer,TOR,George Springer (TOR),22,77,71,14,0.333,0,0,0,0,0,0,121.22,75,147,0,0,0,0,0,0,1,1,0
Ryan Jeffers,MIN,Ryan Jeffers (MIN),15,44,46,3,0.31,0,0,0,0,0,0,263.26,165,357,1,0,0,0,0,0,0,1,0
Ian Happ,CHC,Ian Happ (CHC),19,78,71,11,0.345,0,0,0,0,0,0,178.95,131,226,0,0,0,0,0,0,1,1,0
René Pinto,TBR,Rene Pinto (TBR),12,34,43,1,0.264,0,0,0,0,0,0,357.12,254,360,1,0,0,0,0,0,0,1,0
Lars Nootbaar,STL,Lars Nootbaar (STL),16,62,56,8,0.354,0,0,0,0,0,0,288.29,182,360,0,0,0,0,0,0,1,1,0
Matt McLain,CIN,Matt McLain (CIN),17,58,54,14,0.333,0,0,0,0,0,0,185.99,37,358,0,0,1,0,1,1,0,1,0
Zack Gelof,OAK,Zack Gelof (OAK),17,70,60,20,0.305,0,0,0,0,0,0,125.98,93,168,0,0,1,0,0,1,0,1,0
Austin Wells,NYY,Austin Wells (NYY),13,41,43,3,0.304,0,0,0,0,0,0,329.06,225,360,1,0,0,0,0,0,0,1,0
Daulton Varsho,TOR,Daulton Varsho (TOR),23,72,66,19,0.302,0,0,0,0,0,0,197.59,154,257,0,0,0,0,0,0,1,1,0
Adolis García,TEX,Adolis Garcia (TEX),31,86,87,16,0.311,0,0,0,0,0,0,43.34,21,77,0,0,0,0,0,0,1,1,0
Eugenio Suárez,ARI,Eugenio Suarez (ARI),24,70,82,1,0.325,0,0,0,0,0,0,299.68,195,357,0,0,0,1,0,1,0,1,0
Rhys Hoskins,MIL,Rhys Hoskins (MIL),27,74,82,4,0.344,0,0,0,0,0,0,187.72,143,241,0,1,0,0,0,1,0,1,0
Chas McCormick,HOU,Chas McCormick (HOU),18,69,59,15,0.327,0,0,0,0,0,0,149.9,102,182,0,0,0,0,0,0,1,1,0
Brendan Rodgers,COL,Brendan Rodgers (COL),16,63,66,0,0.342,0,0,0,0,0,0,346.42,275,360,0,0,1,0,0,1,0,1,0
Tyler O'Neill,BOS,Tyler O'Neill (BOS),22,68,65,14,0.328,0,0,0,0,0,0,209.55,161,283,0,0,0,0,0,0,1,1,0
Nolan Gorman,STL,Nolan Gorman (STL),25,65,75,5,0.311,0,0,0,0,0,0,179.6,136,226,0,0,1,0,0,1,0,1,0
Christian Walker,ARI,Christian Walker (ARI),28,80,91,5,0.33,0,0,0,0,0,0,94.09,62,138,0,1,0,0,0,1,0,1,0
Spencer Torkelson,DET,Spencer Torkelson (DET),27,78,85,3,0.33,0,0,0,0,0,0,121.16,61,168,0,1,0,0,0,1,0,1,0
Jackson Holliday,BAL,Jackson Holliday (BAL),9,57,46,10,0.332,0,0,0,0,0,0,185.07,99,340,0,0,0,0,1,1,0,1,0
